Date,Hour,Water.lever,X
3/30/2012,7,707,NA
3/30/2012,10,692.5,NA
3/30/2012,13,686,NA
3/30/2012,16,694,NA
3/30/2012,19,705,NA
3/30/2012,22,712.5,NA
3/31/2012,1,721,NA
3/31/2012,4,712.5,NA
3/31/2012,7,703,NA
3/31/2012,10,683,NA
3/31/2012,13,664,NA
3/31/2012,16,654,NA
3/31/2012,19,656,NA
3/31/2012,22,661.5,NA
4/1/2012,1,658,NA
4/1/2012,4,645,NA
4/1/2012,7,632,NA
4/1/2012,10,615.5,NA
4/1/2012,13,595,NA
4/1/2012,16,580.5,NA
4/1/2012,19,571,NA
4/1/2012,22,567,NA
4/2/2012,1,565,NA
4/2/2012,4,565,NA
4/2/2012,7,564,NA
4/2/2012,10,561,NA
4/2/2012,13,557,NA
4/2/2012,16,554,NA
4/2/2012,19,562,NA
4/2/2012,22,567,562
4/3/2012,1,571,NA
4/3/2012,4,577,NA
4/3/2012,7,582,NA
4/3/2012,10,590,NA
4/3/2012,13,601,NA
4/3/2012,16,613,NA
4/3/2012,19,627,NA
4/3/2012,22,639,600
4/4/2012,1,647,NA
4/4/2012,4,656.5,NA
4/4/2012,7,666,NA
4/4/2012,10,654.5,NA
4/4/2012,13,640,NA
4/4/2012,16,660,NA
4/4/2012,19,686,NA
4/4/2012,22,703.5,NA
4/5/2012,1,717,NA
4/5/2012,4,706,NA
4/5/2012,7,691,NA
4/5/2012,10,674,NA
4/5/2012,13,661,NA
4/5/2012,16,656.5,NA
4/5/2012,19,668,NA
4/5/2012,22,683,NA
4/6/2012,1,697,NA
4/6/2012,4,690,NA
4/6/2012,7,683,NA
4/6/2012,10,671.5,NA
4/6/2012,13,661,NA
4/6/2012,16,679,NA
4/6/2012,19,702,NA
4/6/2012,22,719,NA
4/7/2012,1,732,NA
4/7/2012,4,718.5,NA
4/7/2012,7,701,NA
4/7/2012,10,690,NA
4/7/2012,13,694,NA
4/7/2012,16,713,NA
4/7/2012,19,735,NA
4/7/2012,22,751,NA
4/8/2012,1,764,NA
4/8/2012,4,752,NA
4/8/2012,7,739,NA
4/8/2012,10,728,NA
4/8/2012,13,720,NA
4/8/2012,16,718.5,NA
4/8/2012,19,726,NA
4/8/2012,22,731.5,NA
4/9/2012,1,736,NA
4/9/2012,4,719.5,NA
4/9/2012,7,696,NA
4/9/2012,10,681.5,NA
4/9/2012,13,672,NA
4/9/2012,16,669,NA
4/9/2012,19,680,NA
4/9/2012,22,690,NA
4/10/2012,1,699,NA
4/10/2012,4,693,NA
4/10/2012,7,685,NA
4/10/2012,10,680,NA
4/10/2012,13,676,NA
4/10/2012,16,683,NA
4/10/2012,19,690,NA
4/10/2012,22,697,NA
4/11/2012,1,704,NA
4/11/2012,4,706.5,NA
4/11/2012,7,698,NA
4/11/2012,10,698,NA
4/11/2012,13,711,NA
4/11/2012,16,725,NA
4/11/2012,19,733,NA
4/11/2012,22,738,NA
4/12/2012,1,743,NA
4/12/2012,4,730,NA
4/12/2012,7,714,NA
4/12/2012,10,708.5,NA
4/12/2012,13,709,NA
4/12/2012,16,716,NA
4/12/2012,19,729,NA
4/12/2012,22,735.5,NA
4/13/2012,1,739,NA
4/13/2012,4,734,NA
4/13/2012,7,727,NA
4/13/2012,10,729,NA
4/13/2012,13,736,NA
4/13/2012,16,741.5,NA
4/13/2012,19,745,NA
4/13/2012,22,750.5,NA
4/14/2012,1,758,NA
4/14/2012,4,753,NA
4/14/2012,7,743,NA
4/14/2012,10,739,NA
4/14/2012,13,742,NA
4/14/2012,16,748,NA
4/14/2012,19,754,NA
4/14/2012,22,760,NA
4/15/2012,1,754,NA
4/15/2012,4,735,NA
4/15/2012,7,715,NA
4/15/2012,10,705.5,NA
4/15/2012,13,710,NA
4/15/2012,16,724.5,NA
4/15/2012,19,737,NA
4/15/2012,22,745.5,NA
4/16/2012,1,752,NA
4/16/2012,4,742,NA
4/16/2012,7,733,NA
4/16/2012,10,726,NA
4/16/2012,13,731,NA
4/16/2012,16,739,NA
4/16/2012,19,747,NA
4/16/2012,22,752.5,NA
4/17/2012,1,757,NA
4/17/2012,4,748,NA
4/17/2012,7,741,NA
4/17/2012,10,733,NA
4/17/2012,13,742,NA
4/17/2012,16,762,NA
4/17/2012,19,775,NA
4/17/2012,22,783,NA
4/18/2012,1,790,NA
4/18/2012,4,786,NA
4/18/2012,7,781,NA
4/18/2012,10,776,NA
4/18/2012,13,783,NA
4/18/2012,16,789,NA
4/18/2012,19,797,NA
4/18/2012,22,800.5,NA
4/19/2012,1,804,NA
4/19/2012,4,794,NA
4/19/2012,7,781,NA
4/19/2012,10,768.5,NA
4/19/2012,13,768,NA
4/19/2012,16,772.5,NA
4/19/2012,19,778,NA
4/19/2012,22,785,NA
4/20/2012,1,791,NA
4/20/2012,4,786,NA
4/20/2012,7,782,NA
4/20/2012,10,777.5,NA
4/20/2012,13,773,NA
4/20/2012,16,766,NA
4/20/2012,19,766,NA
4/20/2012,22,770.5,NA
4/21/2012,1,776,NA
4/21/2012,4,779,NA
4/21/2012,7,775,NA
4/21/2012,10,772,NA
4/21/2012,13,768,NA
4/21/2012,16,765.5,NA
4/21/2012,19,763,NA
4/21/2012,22,765,NA
4/22/2012,1,768,NA
4/22/2012,4,769,NA
4/22/2012,7,762,NA
4/22/2012,10,762,NA
4/22/2012,13,762,NA
4/22/2012,16,764,NA
4/22/2012,19,767,NA
4/22/2012,22,771.5,NA
4/23/2012,1,776,NA
4/23/2012,4,776,NA
4/23/2012,7,769,NA
4/23/2012,10,755,NA
4/23/2012,13,737,NA
4/23/2012,16,742.5,NA
4/23/2012,19,750,NA
4/23/2012,22,757.5,NA
4/24/2012,1,763,NA
4/24/2012,4,764,NA
4/24/2012,7,757,NA
4/24/2012,10,766.5,NA
4/24/2012,13,781,NA
4/24/2012,16,789,NA
4/24/2012,19,787,NA
4/24/2012,22,782,NA
4/25/2012,1,782,NA
4/25/2012,4,788.5,NA
4/25/2012,7,788,NA
4/25/2012,10,776.5,NA
4/25/2012,13,770,NA
4/25/2012,16,766,NA
4/25/2012,19,771,NA
4/25/2012,22,766,NA
4/26/2012,1,761,NA
4/26/2012,4,754,NA
4/26/2012,7,750,NA
4/26/2012,10,740,NA
4/26/2012,13,732,NA
4/26/2012,16,741,NA
4/26/2012,19,745,NA
4/26/2012,22,745,NA
4/27/2012,1,736,NA
4/27/2012,4,722.5,NA
4/27/2012,7,711,NA
4/27/2012,10,702,NA
4/27/2012,13,698,NA
4/27/2012,16,704.5,NA
4/27/2012,19,711,NA
4/27/2012,22,715,NA
4/28/2012,1,713,NA
4/28/2012,4,706,NA
4/28/2012,7,700,NA
4/28/2012,10,696.5,NA
4/28/2012,13,693,NA
4/28/2012,16,699.5,NA
4/28/2012,19,707,NA
4/28/2012,22,713.5,NA
4/29/2012,1,720,NA
4/29/2012,4,721.5,NA
4/29/2012,7,715,NA
4/29/2012,10,711,NA
4/29/2012,13,707,NA
4/29/2012,16,712.5,NA
4/29/2012,19,718,NA
4/29/2012,22,726,NA
4/30/2012,1,726,NA
4/30/2012,4,721,NA
4/30/2012,7,717,NA
4/30/2012,10,708.5,NA
4/30/2012,13,701,NA
4/30/2012,16,698,NA
4/30/2012,19,696,NA
4/30/2012,22,695.5,NA
5/1/2012,1,695,NA
5/1/2012,4,693.5,NA
5/1/2012,7,692,NA
5/1/2012,10,686.5,NA
5/1/2012,13,683,NA
5/1/2012,16,678,NA
5/1/2012,19,673,NA
5/1/2012,22,670.5,NA
5/2/2012,1,668,NA
5/2/2012,4,670.5,NA
5/2/2012,7,674,NA
5/2/2012,10,673.5,NA
5/2/2012,13,671,NA
5/2/2012,16,667.5,NA
5/2/2012,19,667,NA
5/2/2012,22,669,NA
5/3/2012,1,671,NA
5/3/2012,4,674.5,NA
5/3/2012,7,675,NA
5/3/2012,10,677.5,NA
5/3/2012,13,686,NA
5/3/2012,16,705.5,NA
5/3/2012,19,730,NA
5/3/2012,22,740,NA
5/4/2012,1,749,NA
5/4/2012,4,757,NA
5/4/2012,7,756,NA
5/4/2012,10,755.5,NA
5/4/2012,13,760,NA
5/4/2012,16,764.5,NA
5/4/2012,19,768,NA
5/4/2012,22,767.5,NA
5/5/2012,1,767,NA
5/5/2012,4,766,NA
5/5/2012,7,765,NA
5/5/2012,10,778.5,NA
5/5/2012,13,798,NA
5/5/2012,16,811,NA
5/5/2012,19,822,NA
5/5/2012,22,831,NA
5/6/2012,1,838,NA
5/6/2012,4,838.5,NA
5/6/2012,7,833,NA
5/6/2012,10,826.5,NA
5/6/2012,13,821,NA
5/6/2012,16,819.5,NA
5/6/2012,19,825,NA
5/6/2012,22,828.5,NA
5/7/2012,1,832,NA
5/7/2012,4,822.5,NA
5/7/2012,7,808,NA
5/7/2012,10,799.5,NA
5/7/2012,13,793,NA
5/7/2012,16,780.5,NA
5/7/2012,19,764,NA
5/7/2012,22,764,NA
5/8/2012,1,766,NA
5/8/2012,4,767,NA
5/8/2012,7,769,NA
5/8/2012,10,776,NA
5/8/2012,13,785,NA
5/8/2012,16,800,NA
5/8/2012,19,816,NA
5/8/2012,22,828,NA
5/9/2012,1,835,NA
5/9/2012,4,831,NA
5/9/2012,7,825,NA
5/9/2012,10,815.5,NA
5/9/2012,13,806,NA
5/9/2012,16,811.5,NA
5/9/2012,19,819,NA
5/9/2012,22,824,NA
5/10/2012,1,827,NA
5/10/2012,4,822,NA
5/10/2012,7,817,NA
5/10/2012,10,810.5,NA
5/10/2012,13,805,NA
5/10/2012,16,816,NA
5/10/2012,19,829,NA
5/10/2012,22,844.5,NA
5/11/2012,1,856,NA
5/11/2012,4,848,NA
5/11/2012,7,840,NA
5/11/2012,10,832.5,NA
5/11/2012,13,823,NA
5/11/2012,16,832,NA
5/11/2012,19,844,NA
5/11/2012,22,857,NA
5/12/2012,1,870,NA
5/12/2012,4,858.5,NA
5/12/2012,7,844,NA
5/12/2012,10,839,NA
5/12/2012,13,836,NA
5/12/2012,16,836,NA
5/12/2012,19,838,NA
5/12/2012,22,848,NA
5/13/2012,1,859,NA
5/13/2012,4,848,NA
5/13/2012,7,832,NA
5/13/2012,10,820,NA
5/13/2012,13,813,NA
5/13/2012,16,809,NA
5/13/2012,19,806,NA
5/13/2012,22,803.5,NA
5/14/2012,1,803,NA
5/14/2012,4,800,NA
5/14/2012,7,798,NA
5/14/2012,10,794,NA
5/14/2012,13,791,NA
5/14/2012,16,797,NA
5/14/2012,19,806,NA
5/14/2012,22,813,NA
5/15/2012,1,818,NA
5/15/2012,4,821,NA
5/15/2012,7,819,NA
5/15/2012,10,812,NA
5/15/2012,13,807,NA
5/15/2012,16,813.5,NA
5/15/2012,19,822,NA
5/15/2012,22,829,NA
5/16/2012,1,834,NA
5/16/2012,4,836,NA
5/16/2012,7,837,NA
5/16/2012,10,843.5,NA
5/16/2012,13,838,NA
5/16/2012,16,832.5,NA
5/16/2012,19,829,NA
5/16/2012,22,820.5,NA
5/17/2012,1,812,NA
5/17/2012,4,805.5,NA
5/17/2012,7,799,NA
5/17/2012,10,793.5,NA
5/17/2012,13,790,NA
5/17/2012,16,776.5,NA
5/17/2012,19,762,NA
5/17/2012,22,784.5,NA
5/18/2012,1,813,NA
5/18/2012,4,818,NA
5/18/2012,7,814,NA
5/18/2012,10,813.5,NA
5/18/2012,13,822,NA
5/18/2012,16,830.5,NA
5/18/2012,19,837,NA
5/18/2012,22,840.5,NA
5/19/2012,1,844,NA
5/19/2012,4,829,NA
5/19/2012,7,806,NA
5/19/2012,10,809,NA
5/19/2012,13,812,NA
5/19/2012,16,815,NA
5/19/2012,19,816,NA
5/19/2012,22,816,NA
5/20/2012,1,816,NA
5/20/2012,4,808.5,NA
5/20/2012,7,798,NA
5/20/2012,10,797.5,NA
5/20/2012,13,796,NA
5/20/2012,16,810,NA
5/20/2012,19,832,NA
5/20/2012,22,842.5,NA
5/21/2012,1,850,NA
5/21/2012,4,863,NA
5/21/2012,7,875,NA
5/21/2012,10,879,NA
5/21/2012,13,880,NA
5/21/2012,16,888,NA
5/21/2012,19,897,NA
5/21/2012,22,902,NA
5/22/2012,1,905,NA
5/22/2012,4,919.5,NA
5/22/2012,7,940,NA
5/22/2012,10,947,NA
5/22/2012,13,947,NA
5/22/2012,16,950,NA
5/22/2012,19,954,NA
5/22/2012,22,959,NA
5/23/2012,1,963,NA
5/23/2012,4,957.5,NA
5/23/2012,7,949,NA
5/23/2012,10,938.5,NA
5/23/2012,13,932,NA
5/23/2012,16,928,NA
5/23/2012,19,924,NA
5/23/2012,22,917,NA
5/24/2012,1,906,NA
5/24/2012,4,897.5,NA
5/24/2012,7,892,NA
5/24/2012,10,888,NA
5/24/2012,13,890,NA
5/24/2012,16,891,NA
5/24/2012,19,891,NA
5/24/2012,22,892,NA
5/25/2012,1,895,NA
5/25/2012,4,914,NA
5/25/2012,7,941,NA
5/25/2012,10,945,NA
5/25/2012,13,948,NA
5/25/2012,16,962,NA
5/25/2012,19,971,NA
5/25/2012,22,988.5,NA
5/26/2012,1,1002,NA
5/26/2012,4,1026.666667,NA
5/26/2012,7,1063.333333,NA
5/26/2012,10,1093.333333,NA
5/26/2012,13,1118.666667,NA
5/26/2012,16,1141,NA
5/26/2012,19,1157.333333,NA
5/26/2012,22,1161.25,NA
5/27/2012,1,1156,NA
5/27/2012,4,1147.333333,NA
5/27/2012,7,1133.666667,NA
5/27/2012,10,1110,NA
5/27/2012,13,1099,NA
5/27/2012,16,1082,NA
5/27/2012,19,1065.666667,NA
5/27/2012,22,1044.5,NA
5/28/2012,1,1029,NA
5/28/2012,4,1025.5,NA
5/28/2012,7,1022,NA
5/28/2012,10,1017,NA
5/28/2012,13,1009,NA
5/28/2012,16,1013,NA
5/28/2012,19,1015,NA
5/28/2012,22,1020.5,NA
5/29/2012,1,1026,NA
5/29/2012,4,1022.5,NA
5/29/2012,7,1016,NA
5/29/2012,10,1001,NA
5/29/2012,13,991,NA
5/29/2012,16,989,NA
5/29/2012,19,992,NA
5/29/2012,22,992,NA
5/30/2012,1,992,NA
5/30/2012,4,992,NA
5/30/2012,7,991,NA
5/30/2012,10,982,NA
5/30/2012,13,980,NA
5/30/2012,16,993,NA
5/30/2012,19,1010,NA
5/30/2012,22,1028,996
5/31/2012,1,1047,NA
5/31/2012,4,1073,NA
5/31/2012,7,1085,NA
5/31/2012,10,1080.5,NA
5/31/2012,13,1077,NA
5/31/2012,16,1074,NA
5/31/2012,19,1072,NA
5/31/2012,22,1068.5,NA
6/1/2012,1,1064,NA
6/1/2012,4,1048.5,NA
6/1/2012,7,1033,NA
6/1/2012,10,1015.5,NA
6/1/2012,13,1003,NA
6/1/2012,16,996,NA
6/1/2012,19,986,NA
6/1/2012,22,970.5,NA
6/2/2012,1,958,NA
6/2/2012,4,944,NA
6/2/2012,7,929,NA
6/2/2012,10,918.5,NA
6/2/2012,13,910,NA
6/2/2012,16,911,NA
6/2/2012,19,914,NA
6/2/2012,22,911.5,NA
6/3/2012,1,904,NA
6/3/2012,4,896,NA
6/3/2012,7,889,NA
6/3/2012,10,884.5,NA
6/3/2012,13,884,NA
6/3/2012,16,896.5,NA
6/3/2012,19,905,NA
6/3/2012,22,908,NA
6/4/2012,1,910,NA
6/4/2012,4,900,NA
6/4/2012,7,889,NA
6/4/2012,10,875,NA
6/4/2012,13,867,NA
6/4/2012,16,886.5,NA
6/4/2012,19,902,NA
6/4/2012,22,908.5,NA
6/5/2012,1,912,NA
6/5/2012,4,908,NA
6/5/2012,7,904,NA
6/5/2012,10,900,NA
6/5/2012,13,901,NA
6/5/2012,16,913.5,NA
6/5/2012,19,925,NA
6/5/2012,22,950,NA
6/6/2012,1,1007,NA
6/6/2012,4,1047.333333,NA
6/6/2012,7,1099,NA
6/6/2012,10,1123,NA
6/6/2012,13,1128,NA
6/6/2012,16,1126.666667,NA
6/6/2012,19,1116.666667,NA
6/6/2012,22,1089.25,NA
6/7/2012,1,1065,NA
6/7/2012,4,1039.5,NA
6/7/2012,7,1018,NA
6/7/2012,10,998,NA
6/7/2012,13,980,NA
6/7/2012,16,976,NA
6/7/2012,19,974,NA
6/7/2012,22,965,NA
6/8/2012,1,954,NA
6/8/2012,4,953.5,NA
6/8/2012,7,953,NA
6/8/2012,10,962,NA
6/8/2012,13,971,NA
6/8/2012,16,976,NA
6/8/2012,19,979,NA
6/8/2012,22,983,NA
6/9/2012,1,987,NA
6/9/2012,4,988.5,NA
6/9/2012,7,990,NA
6/9/2012,10,987.5,NA
6/9/2012,13,987,NA
6/9/2012,16,996.5,NA
6/9/2012,19,1008,NA
6/9/2012,22,1023.5,NA
6/10/2012,1,1036,NA
6/10/2012,4,1046,NA
6/10/2012,7,1054,NA
6/10/2012,10,1050.5,NA
6/10/2012,13,1047,NA
6/10/2012,16,1043.5,NA
6/10/2012,19,1040,NA
6/10/2012,22,1036,NA
6/11/2012,1,1032,NA
6/11/2012,4,1022,NA
6/11/2012,7,1009,NA
6/11/2012,10,993.5,NA
6/11/2012,13,983,NA
6/11/2012,16,976.5,NA
6/11/2012,19,986,NA
6/11/2012,22,988,NA
6/12/2012,1,988,NA
6/12/2012,4,978.5,NA
6/12/2012,7,969,NA
6/12/2012,10,960.5,NA
6/12/2012,13,948,NA
6/12/2012,16,952.5,NA
6/12/2012,19,960,NA
6/12/2012,22,964,NA
6/13/2012,1,966,NA
6/13/2012,4,959,NA
6/13/2012,7,951,NA
6/13/2012,10,943,NA
6/13/2012,13,935,NA
6/13/2012,16,941.5,NA
6/13/2012,19,948,NA
6/13/2012,22,952,NA
6/14/2012,1,953,NA
6/14/2012,4,954.5,NA
6/14/2012,7,955,NA
6/14/2012,10,948.5,NA
6/14/2012,13,942,NA
6/14/2012,16,950.5,NA
6/14/2012,19,962,NA
6/14/2012,22,972.5,NA
6/15/2012,1,978,NA
6/15/2012,4,978.5,NA
6/15/2012,7,972,NA
6/15/2012,10,961,NA
6/15/2012,13,947,NA
6/15/2012,16,951.5,NA
6/15/2012,19,957,NA
6/15/2012,22,961,NA
6/16/2012,1,965,NA
6/16/2012,4,965.5,NA
6/16/2012,7,960,NA
6/16/2012,10,952.5,NA
6/16/2012,13,947,NA
6/16/2012,16,946,NA
6/16/2012,19,948,NA
6/16/2012,22,949,NA
6/17/2012,1,950,NA
6/17/2012,4,946,NA
6/17/2012,7,942,NA
6/17/2012,10,936,NA
6/17/2012,13,931,NA
6/17/2012,16,930,NA
6/17/2012,19,931,NA
6/17/2012,22,932,NA
6/18/2012,1,933,NA
6/18/2012,4,928,NA
6/18/2012,7,920,NA
6/18/2012,10,907,NA
6/18/2012,13,900,NA
6/18/2012,16,896,NA
6/18/2012,19,893,NA
6/18/2012,22,892,NA
6/19/2012,1,891,NA
6/19/2012,4,896,NA
6/19/2012,7,901,NA
6/19/2012,10,900.5,NA
6/19/2012,13,896,NA
6/19/2012,16,892.5,NA
6/19/2012,19,896,NA
6/19/2012,22,898.5,NA
6/20/2012,1,899,NA
6/20/2012,4,900,NA
6/20/2012,7,898,NA
6/20/2012,10,891,NA
6/20/2012,13,886,NA
6/20/2012,16,883.5,NA
6/20/2012,19,885,NA
6/20/2012,22,890.5,NA
6/21/2012,1,894,NA
6/21/2012,4,894,NA
6/21/2012,7,894,NA
6/21/2012,10,886,NA
6/21/2012,13,880,NA
6/21/2012,16,873,NA
6/21/2012,19,867,NA
6/21/2012,22,867,882
6/22/2012,1,869,NA
6/22/2012,4,867,NA
6/22/2012,7,865,NA
6/22/2012,10,864,NA
6/22/2012,13,863,NA
6/22/2012,16,862,NA
6/22/2012,19,865,NA
6/22/2012,22,870,866
6/23/2012,1,877,NA
6/23/2012,4,881,NA
6/23/2012,7,883,NA
6/23/2012,10,883,NA
6/23/2012,13,879,NA
6/23/2012,16,882,NA
6/23/2012,19,891,NA
6/23/2012,22,899,884
6/24/2012,1,903,NA
6/24/2012,4,903.5,NA
6/24/2012,7,898,NA
6/24/2012,10,891.5,NA
6/24/2012,13,885,NA
6/24/2012,16,878,NA
6/24/2012,19,869,NA
6/24/2012,22,854.5,NA
6/25/2012,1,842,NA
6/25/2012,4,836.5,NA
6/25/2012,7,831,NA
6/25/2012,10,831,NA
6/25/2012,13,833,NA
6/25/2012,16,859,NA
6/25/2012,19,879,NA
6/25/2012,22,878,NA
6/26/2012,1,877,NA
6/26/2012,4,888,NA
6/26/2012,7,901,NA
6/26/2012,10,906.5,NA
6/26/2012,13,910,NA
6/26/2012,16,916,NA
6/26/2012,19,924,NA
6/26/2012,22,929,NA
6/27/2012,1,933,NA
6/27/2012,4,922.5,NA
6/27/2012,7,910,NA
6/27/2012,10,917.5,NA
6/27/2012,13,929,NA
6/27/2012,16,932,NA
6/27/2012,19,934,NA
6/27/2012,22,934,NA
6/28/2012,1,934,NA
6/28/2012,4,939.5,NA
6/28/2012,7,937,NA
6/28/2012,10,929.5,NA
6/28/2012,13,921,NA
6/28/2012,16,924.5,NA
6/28/2012,19,928,NA
6/28/2012,22,930,NA
6/29/2012,1,932,NA
6/29/2012,4,932.5,NA
6/29/2012,7,929,NA
6/29/2012,10,925.5,NA
6/29/2012,13,922,NA
6/29/2012,16,922.5,NA
6/29/2012,19,924,NA
6/29/2012,22,924,NA
6/30/2012,1,916,NA
6/30/2012,4,911,NA
6/30/2012,7,908,NA
6/30/2012,10,907,NA
6/30/2012,13,906,NA
6/30/2012,16,915.5,NA
6/30/2012,19,927,NA
6/30/2012,22,931,NA
7/1/2012,1,934,NA
7/1/2012,4,938.5,NA
7/1/2012,7,942,NA
7/1/2012,10,943.5,NA
7/1/2012,13,944,NA
7/1/2012,16,939.5,NA
7/1/2012,19,936,NA
7/1/2012,22,933.5,NA
7/2/2012,1,932,NA
7/2/2012,4,942,NA
7/2/2012,7,955,NA
7/2/2012,10,981,NA
7/2/2012,13,1010,NA
7/2/2012,16,1020,NA
7/2/2012,19,1021,NA
7/2/2012,22,1014.5,NA
7/3/2012,1,1006,NA
7/3/2012,4,1003,NA
7/3/2012,7,1001,NA
7/3/2012,10,998,NA
7/3/2012,13,995,NA
7/3/2012,16,989,NA
7/3/2012,19,984,NA
7/3/2012,22,978.5,NA
7/4/2012,1,973,NA
7/4/2012,4,971,NA
7/4/2012,7,971,NA
7/4/2012,10,973,NA
7/4/2012,13,975,NA
7/4/2012,16,969.5,NA
7/4/2012,19,963,NA
7/4/2012,22,955,NA
7/5/2012,1,948,NA
7/5/2012,4,948,NA
7/5/2012,7,948,NA
7/5/2012,10,950,NA
7/5/2012,13,953,NA
7/5/2012,16,947,NA
7/5/2012,19,938,NA
7/5/2012,22,931,945
7/6/2012,1,925,NA
7/6/2012,4,923,NA
7/6/2012,7,927,NA
7/6/2012,10,931,NA
7/6/2012,13,936,NA
7/6/2012,16,938,NA
7/6/2012,19,940,NA
7/6/2012,22,935,932
7/7/2012,1,930,NA
7/7/2012,4,940,NA
7/7/2012,7,952,NA
7/7/2012,10,960,NA
7/7/2012,13,966,NA
7/7/2012,16,970,NA
7/7/2012,19,965,NA
7/7/2012,22,961,956
7/8/2012,1,956,NA
7/8/2012,4,953,NA
7/8/2012,7,951,NA
7/8/2012,10,948,NA
7/8/2012,13,945,NA
7/8/2012,16,951,NA
7/8/2012,19,954,NA
7/8/2012,22,957,952
7/9/2012,1,959,NA
7/9/2012,4,970.6666667,NA
7/9/2012,7,998.3333333,NA
7/9/2012,10,1028,NA
7/9/2012,13,1048,NA
7/9/2012,16,1063.666667,NA
7/9/2012,19,1083.333333,NA
7/9/2012,22,1093.5,NA
7/10/2012,1,1102,NA
7/10/2012,4,1109,NA
7/10/2012,7,1112,NA
7/10/2012,10,1113.5,NA
7/10/2012,13,1119,NA
7/10/2012,16,1126.5,NA
7/10/2012,19,1137,NA
7/10/2012,22,1151.5,NA
7/11/2012,1,1168,NA
7/11/2012,4,1176.5,NA
7/11/2012,7,1175,NA
7/11/2012,10,1157.5,NA
7/11/2012,13,1141,NA
7/11/2012,16,1133,NA
7/11/2012,19,1129,NA
7/11/2012,22,1128,NA
7/12/2012,1,1127,NA
7/12/2012,4,1124,NA
7/12/2012,7,1120,NA
7/12/2012,10,1111,NA
7/12/2012,13,1100,NA
7/12/2012,16,1105,NA
7/12/2012,19,1112,NA
7/12/2012,22,1108.5,NA
7/13/2012,1,1105,NA
7/13/2012,4,1108,NA
7/13/2012,7,1111,NA
7/13/2012,10,1113,NA
7/13/2012,13,1116,NA
7/13/2012,16,1122.5,NA
7/13/2012,19,1130,NA
7/13/2012,22,1144.5,NA
7/14/2012,1,1159,NA
7/14/2012,4,1163,NA
7/14/2012,7,1167,NA
7/14/2012,10,1160.5,NA
7/14/2012,13,1151,NA
7/14/2012,16,1145.5,NA
7/14/2012,19,1141,NA
7/14/2012,22,1138,NA
7/15/2012,1,1137,NA
7/15/2012,4,1135,NA
7/15/2012,7,1132,NA
7/15/2012,10,1125,NA
7/15/2012,13,1117,NA
7/15/2012,16,1096.5,NA
7/15/2012,19,1073,NA
7/15/2012,22,1058,NA
7/16/2012,1,1049,NA
7/16/2012,4,1039.5,NA
7/16/2012,7,1033,NA
7/16/2012,10,1026.5,NA
7/16/2012,13,1020,NA
7/16/2012,16,1010.5,NA
7/16/2012,19,1006,NA
7/16/2012,22,1007.5,NA
7/17/2012,1,1011,NA
7/17/2012,4,1013,NA
7/17/2012,7,1009,NA
7/17/2012,10,1006.5,NA
7/17/2012,13,1004,NA
7/17/2012,16,1008,NA
7/17/2012,19,1010,NA
7/17/2012,22,1008.5,NA
7/18/2012,1,1006,NA
7/18/2012,4,1006,NA
7/18/2012,7,1006,NA
7/18/2012,10,1002,NA
7/18/2012,13,1001,NA
7/18/2012,16,1005,NA
7/18/2012,19,1007,NA
7/18/2012,22,1010,1005
7/19/2012,1,1014,NA
7/19/2012,4,1009,NA
7/19/2012,7,1002,NA
7/19/2012,10,986,NA
7/19/2012,13,973,NA
7/19/2012,16,966,NA
7/19/2012,19,958,NA
7/19/2012,22,955,NA
7/20/2012,1,953,NA
7/20/2012,4,964.5,NA
7/20/2012,7,985,NA
7/20/2012,10,997.5,NA
7/20/2012,13,1006,NA
7/20/2012,16,1017,NA
7/20/2012,19,1028,NA
7/20/2012,22,1045.5,NA
7/21/2012,1,1063,NA
7/21/2012,4,1091,NA
7/21/2012,7,1120,NA
7/21/2012,10,1129,NA
7/21/2012,13,1122,NA
7/21/2012,16,1119,NA
7/21/2012,19,1117,NA
7/21/2012,22,1114.5,NA
7/22/2012,1,1111,NA
7/22/2012,4,1099.5,NA
7/22/2012,7,1085,NA
7/22/2012,10,1076.5,NA
7/22/2012,13,1068,NA
7/22/2012,16,1056.5,NA
7/22/2012,19,1047,NA
7/22/2012,22,1042,NA
7/23/2012,1,1039,NA
7/23/2012,4,1036.5,NA
7/23/2012,7,1035,NA
7/23/2012,10,1038.5,NA
7/23/2012,13,1045,NA
7/23/2012,16,1056.5,NA
7/23/2012,19,1073,NA
7/23/2012,22,1079.5,NA
7/24/2012,1,1083,NA
7/24/2012,4,1078,NA
7/24/2012,7,1073,NA
7/24/2012,10,1066.5,NA
7/24/2012,13,1063,NA
7/24/2012,16,1064,NA
7/24/2012,19,1065,NA
7/24/2012,22,1071,NA
7/25/2012,1,1080,NA
7/25/2012,4,1081,NA
7/25/2012,7,1074,NA
7/25/2012,10,1065.5,NA
7/25/2012,13,1058,NA
7/25/2012,16,1055,NA
7/25/2012,19,1053,NA
7/25/2012,22,1061,NA
7/26/2012,1,1077,NA
7/26/2012,4,1102.333333,NA
7/26/2012,7,1143.333333,NA
7/26/2012,10,1181.666667,NA
7/26/2012,13,1221.666667,NA
7/26/2012,16,1259.333333,NA
7/26/2012,19,1294,NA
7/26/2012,22,1322.75,NA
7/27/2012,1,1343,NA
7/27/2012,4,1353,NA
