Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
886,120,3.912023005428146,8.540714386457584,2,2,1,1,3,1,3,3,1,9,5,9,8,2,2,9,60.0,2,3,3,1238,0,460,1698,2,1,2,7.443663683115591,0,0,7.443663683115591,1,0,2,0,2,1,2,5,1,1,9.0,2,506,1,97,65,0,0,0,0,0,1,2008,2,2,12.703509032177148,0,0,0
887,90,4.248495242049359,9.035153304082828,2,1,1,1,2,1,3,3,1,5,5,47,1,2,2,9,122.0,3,3,2,528,0,1098,1626,2,1,2,7.445417556701687,0,0,7.445417556701687,0,0,2,0,4,2,3,8,1,0,1.0,2,588,1,272,54,0,0,0,0,0,6,2006,1,5,11.884489021402711,0,0,0
888,50,4.07753744390572,9.709052927858371,2,2,1,1,1,1,3,3,2,5,7,53,53,2,2,9,0.0,3,2,3,0,0,816,816,2,3,2,6.77078942390898,521,0,7.239214973779806,0,0,1,1,3,1,3,8,1,0,53.0,1,300,1,121,0,0,0,265,0,0,4,2008,1,1,11.816726919301892,0,0,0
889,20,4.553876891600541,9.671870704017296,2,2,1,1,1,2,3,3,1,8,6,37,37,1,6,16,0.0,2,2,3,351,823,1043,2217,2,1,2,7.7039102096163115,0,0,7.7039102096163115,1,0,2,0,4,1,2,8,1,1,37.0,2,621,1,81,207,0,0,224,0,0,10,2007,1,1,12.498742259492994,0,0,0
890,20,4.852030263919617,9.405907155520158,2,1,1,1,1,1,2,3,1,6,4,56,56,4,2,16,90.0,3,3,2,1024,0,481,1505,2,1,2,7.316548177182976,0,0,7.316548177182976,1,0,1,0,2,1,3,6,1,1,56.0,2,505,1,0,0,0,162,0,0,0,2,2009,1,1,11.915051671812877,0,0,0
891,50,4.0943445622221,8.99516499031115,2,1,1,1,2,1,1,3,2,5,7,58,1,2,2,9,0.0,3,2,2,0,0,672,672,2,1,2,6.51025834052315,252,0,6.828712071641684,0,0,1,0,3,1,3,6,1,1,4.0,2,576,1,0,0,0,0,0,0,2000,7,2007,1,1,11.719126295554126,0,0,0
892,60,4.248495242049359,9.322239464473592,2,1,1,1,1,1,3,3,4,6,5,31,31,4,2,7,92.0,3,3,2,226,500,192,918,2,2,2,6.822197390620491,765,0,7.428333194190806,0,0,2,1,3,1,3,7,1,1,31.0,2,440,1,243,0,0,0,0,0,0,7,2009,1,1,12.058152515453552,0,0,0
893,20,4.248495242049359,9.037652264150466,2,1,1,1,1,1,3,3,1,6,8,43,3,4,2,7,0.0,3,3,2,663,0,396,1059,2,3,2,6.97354301952014,0,0,6.97354301952014,0,1,1,0,3,1,3,6,1,0,43.0,1,264,1,192,0,0,0,0,0,0,2,2006,1,1,11.947949375319936,0,0,0
894,20,4.23410650459726,9.494315582496638,2,1,1,1,1,1,6,3,1,5,5,54,54,2,2,16,0.0,3,3,3,1064,0,319,1383,2,3,2,7.232010331664759,0,0,7.232010331664759,1,0,1,0,3,1,3,6,1,1,54.0,1,354,1,511,116,0,0,0,0,0,6,2008,1,1,12.013700752882718,1,0,0
895,90,4.1588830833596715,8.85623355614316,2,1,2,1,1,1,3,3,1,5,5,30,30,2,2,11,0.0,3,3,4,0,0,0,0,2,3,2,7.336285660021297,0,0,7.336285660021297,0,0,2,0,4,2,3,8,1,0,30.0,2,400,1,0,0,0,0,0,0,0,6,2009,1,4,11.685684782260491,0,0,0
896,60,4.2626798770413155,8.861633597686627,2,1,1,1,1,1,3,3,4,6,5,45,45,4,2,7,415.0,3,3,2,400,0,380,780,2,3,2,6.890609120147166,813,0,7.493317248862145,1,0,1,1,4,1,3,8,1,1,45.0,2,483,1,0,50,0,0,0,0,0,10,2008,1,1,11.84939770159144,0,0,0
897,30,3.912023005428146,9.078521797355334,2,1,1,1,1,1,3,3,1,4,6,70,56,2,2,16,0.0,3,3,1,285,0,666,951,2,1,1,6.85751406254539,0,0,6.85751406254539,0,0,1,0,2,1,3,6,1,0,70.0,1,327,1,0,28,0,0,0,0,0,4,2006,1,2,11.575900264131617,0,0,0
898,90,4.1588830833596715,8.85623355614316,2,1,1,1,1,1,2,3,4,5,5,30,30,2,2,11,0.0,3,3,4,0,0,0,0,2,3,2,7.02108396428914,1120,0,7.7142311448490855,0,0,2,0,6,2,3,12,1,0,30.0,2,528,1,154,0,0,0,0,0,0,6,2009,1,4,11.870271183889114,0,0,0
899,20,4.605170185988092,9.466454374960302,2,2,1,1,1,1,3,3,1,9,5,1,0,4,2,15,760.0,1,3,3,2188,0,142,2330,2,1,2,7.768110378525988,0,0,7.768110378525988,1,0,2,1,2,1,1,11,1,2,1.0,3,820,1,0,67,0,0,0,0,0,3,2010,4,6,13.323926946863102,0,0,0
900,20,4.174387269895637,8.852664927703866,2,1,1,1,1,1,2,3,1,5,7,45,12,2,2,7,0.0,3,3,2,465,0,447,912,2,3,2,7.119635638017636,0,0,7.119635638017636,0,0,1,0,3,1,3,6,1,1,45.0,1,288,1,0,0,0,0,0,0,0,6,2006,1,1,11.813030057420567,0,0,0
901,20,4.23410650459726,8.901094121608562,2,2,1,1,1,1,3,3,1,4,6,36,36,2,2,7,0.0,3,3,2,322,0,536,858,2,3,2,6.754604099487962,0,0,6.754604099487962,0,0,1,0,2,1,3,4,1,0,28.0,1,684,1,0,0,0,0,0,0,0,6,2007,1,1,11.608235644774552,1,0,0
902,20,4.1588830833596715,9.072456664612796,2,2,1,1,1,1,3,3,1,5,7,52,9,4,2,9,0.0,3,2,2,860,0,132,992,2,3,2,7.174724309836376,0,0,7.174724309836376,1,0,1,0,2,1,3,5,1,0,41.0,1,756,1,0,0,0,0,0,0,0,5,2009,1,1,11.938193200374572,0,0,0
903,60,4.143134726391533,8.971448463693834,2,1,1,1,1,1,3,3,4,7,5,3,3,2,2,15,0.0,2,3,3,0,0,783,783,2,1,2,6.693323668269949,702,0,7.319202458767849,0,0,2,1,3,1,2,8,1,1,3.0,2,393,1,0,75,0,0,0,0,0,7,2006,1,1,12.100712129872347,0,0,0
904,20,3.912023005428146,9.606361021256347,2,2,3,1,3,1,3,3,1,7,5,0,0,4,2,15,27.0,2,3,3,0,0,1670,1670,2,1,2,7.4205789054108005,0,0,7.4205789054108005,0,0,2,0,3,1,2,7,1,1,0.0,3,690,1,144,60,0,0,0,0,0,8,2006,4,6,12.388394202324129,0,0,0
905,20,4.23410650459726,8.727940222393896,2,2,1,1,1,1,3,3,1,5,6,40,40,2,2,7,75.0,3,3,2,599,0,277,876,2,3,2,6.804614520062624,0,0,6.804614520062624,0,0,1,0,3,1,3,6,1,0,40.0,1,288,1,0,0,0,0,0,0,0,8,2007,1,1,11.740061037553975,1,0,0
906,20,4.382026634673881,9.20230820027892,2,1,1,1,1,1,3,3,1,5,5,56,56,2,2,7,110.0,3,3,2,354,290,412,1056,2,3,2,6.968850378341948,0,0,6.968850378341948,1,0,1,0,3,1,3,6,1,0,56.0,1,280,1,0,0,164,0,0,0,0,2,2010,1,1,11.759785542901755,0,0,0
907,20,4.7535901911063645,9.510519035757246,2,2,1,1,2,1,3,3,1,8,5,1,1,2,2,15,208.0,2,3,3,63,0,1560,1623,2,1,2,7.400009517162692,0,0,7.400009517162692,1,0,2,0,3,1,2,8,1,1,1.0,3,865,1,0,60,0,0,0,0,0,6,2007,1,1,12.449018824140563,0,0,0
908,50,4.454347296253507,9.350102314351341,2,2,1,1,1,1,3,3,2,7,7,70,19,2,2,4,0.0,2,3,2,223,0,794,1017,2,2,2,6.927557906278317,1037,0,7.6290038896529575,0,0,1,1,3,1,2,6,1,1,70.0,1,180,1,0,0,0,0,322,0,0,6,2006,1,1,12.429216196844383,0,0,0
909,20,4.23410650459726,9.092119740588751,2,2,4,1,1,2,3,3,1,5,5,23,23,2,2,7,0.0,3,3,2,301,324,239,864,2,3,2,6.804614520062624,0,0,6.804614520062624,1,0,1,0,2,1,3,5,1,0,23.0,2,484,1,164,0,0,0,0,0,0,6,2006,1,1,11.782952602183288,1,0,0
910,60,5.003946305945459,9.44057869576626,2,3,1,1,1,1,3,3,4,6,5,4,4,2,2,15,0.0,2,3,3,0,0,742,742,2,1,2,6.60934924316738,742,0,7.302496423727326,0,0,2,1,3,1,2,8,1,1,4.0,2,390,1,36,24,0,0,0,0,0,6,2009,1,1,12.066810578196666,0,0,0
911,90,4.382026634673881,9.358760377094455,2,1,1,1,2,1,2,3,4,5,5,50,50,2,2,9,361.0,3,3,2,443,0,662,1105,2,3,2,7.007600613951853,1169,0,7.729295674310482,0,0,2,0,5,2,3,12,1,0,50.0,2,480,1,0,0,0,0,0,0,0,1,2010,1,1,11.946654038351252,0,0,0
912,20,4.23410650459726,9.136263168579868,2,2,1,1,3,2,3,3,1,5,7,32,20,2,2,7,0.0,3,3,2,196,0,1072,1268,2,3,2,7.145196134997171,0,0,7.145196134997171,0,0,1,1,3,1,2,5,1,0,31.0,1,252,1,173,0,0,0,0,0,0,10,2009,1,1,11.874090314181814,1,0,0
913,30,3.9318256327243257,8.719317375506371,2,1,1,1,1,1,3,3,1,5,7,81,56,2,2,9,0.0,3,3,1,489,0,279,768,2,3,1,6.922643891475888,0,0,6.922643891475888,0,0,1,0,3,1,3,6,2,0,81.0,1,450,1,0,0,112,0,120,0,620,7,2006,1,2,11.385092093460344,0,0,0
914,90,4.406719247264253,8.743531633626967,2,1,3,1,1,1,3,3,4,5,6,58,57,2,2,9,0.0,3,3,2,284,0,717,1001,2,3,1,6.90875477931522,1001,0,7.601901959875166,0,0,2,0,4,2,3,8,1,0,58.0,3,871,1,0,0,0,0,0,0,0,8,2007,1,1,11.884489021402711,0,0,0
915,160,3.4011973816621555,8.006367567650246,2,1,1,1,1,1,3,3,4,6,5,0,0,2,2,15,76.0,2,3,3,294,0,318,612,2,1,2,6.416732282512326,612,0,7.1098794630722715,0,0,2,1,2,1,2,4,1,0,0.0,2,528,1,0,234,0,0,0,0,0,6,2009,4,6,12.065274916913605,0,0,0
916,160,3.044522437723423,7.601402334583733,2,1,1,1,1,1,3,3,4,4,5,37,37,2,2,6,80.0,3,3,2,0,0,546,546,2,4,2,6.302618975744905,546,0,6.9957661563048505,0,0,1,1,3,1,3,6,1,0,37.0,1,286,1,0,0,0,0,0,0,0,1,2007,1,1,11.225243392518447,0,0,0
917,20,3.912023005428146,9.104979856318357,2,1,1,1,1,1,3,3,1,2,3,57,56,2,2,1,0.0,3,3,2,50,0,430,480,2,3,1,6.173786103901937,0,0,6.173786103901937,1,0,0,0,1,1,3,4,1,0,48.0,1,308,1,0,0,0,0,0,0,0,10,2006,1,2,10.47194980911048,0,0,0
918,20,4.23410650459726,9.749170192151771,2,1,1,1,1,1,3,3,1,4,6,53,53,2,2,15,0.0,3,3,2,1059,0,75,1134,2,1,2,7.113956109566034,0,0,7.113956109566034,0,0,1,0,3,1,3,6,1,0,53.0,1,284,1,0,0,0,0,0,0,0,4,2009,1,1,11.813030057420567,1,0,0
919,60,4.634728988229636,9.482274087459825,2,2,1,1,2,1,3,3,4,7,5,16,16,2,2,7,0.0,2,3,3,48,634,422,1104,2,1,2,6.815639990074331,1215,0,7.6624678152002375,1,0,2,1,4,1,2,8,1,1,16.0,3,833,1,72,192,224,0,0,0,0,11,2007,1,1,12.380025952653611,0,0,0
920,20,4.465908118654584,9.308283446306147,2,2,1,1,2,1,3,3,1,6,8,50,6,4,2,9,0.0,1,3,2,528,411,245,1184,2,1,2,7.254177846456518,0,0,7.254177846456518,1,0,1,0,3,1,3,6,2,1,18.0,2,601,1,0,51,0,0,190,0,0,5,2008,1,1,12.081076155355488,0,0,0
921,60,4.248495242049359,9.043340831280013,2,2,1,1,1,1,3,3,4,6,5,13,13,2,2,7,105.0,2,2,3,814,0,114,928,2,1,2,6.841615476477592,785,0,7.450660796211539,0,1,2,1,3,1,2,7,1,0,13.0,2,471,1,300,87,0,0,0,0,0,7,2007,1,1,12.211060187041213,0,0,0
922,90,4.204692619390966,9.079889942592118,2,1,1,1,1,1,2,3,2,5,7,108,5,2,2,9,0.0,3,3,2,1084,0,188,1272,2,2,2,7.148345743900068,928,0,7.696212639346407,2,0,2,2,4,2,3,9,1,0,28.0,0,0,3,0,70,0,0,0,0,0,9,2008,1,1,11.890676734510876,0,0,1
923,20,4.174387269895637,9.233763886919771,2,1,1,1,1,1,5,3,1,6,5,1,0,2,2,15,0.0,2,3,3,28,0,1288,1316,2,1,2,7.182352111885263,0,0,7.182352111885263,0,0,2,0,3,1,2,6,1,1,1.0,2,397,1,100,0,0,23,0,0,0,10,2006,4,6,12.043494890772815,0,0,0
924,120,3.912023005428146,8.988695696785708,2,1,1,1,1,1,3,3,1,6,5,15,14,2,2,11,0.0,2,3,3,165,841,598,1604,2,1,2,7.388327859577107,0,0,7.388327859577107,1,0,2,0,2,1,2,5,1,1,15.0,2,533,1,0,69,0,0,0,0,0,7,2008,1,1,12.170445467887022,0,0,0
925,20,4.3694478524670215,9.234056898593499,2,1,1,1,1,1,3,3,1,6,6,26,26,2,2,11,157.0,3,2,2,625,1061,0,1686,2,3,2,7.430114138561801,0,0,7.430114138561801,1,0,2,0,3,1,3,7,1,1,26.0,2,612,1,384,131,0,0,0,0,0,5,2006,1,1,12.24288661865289,0,0,0
926,20,4.23410650459726,9.655731072956666,2,2,1,1,2,1,3,3,1,5,6,31,31,2,2,15,0.0,3,3,3,767,93,266,1126,2,3,2,7.026426808699636,0,0,7.026426808699636,0,1,2,0,3,1,1,6,1,0,31.0,2,540,1,180,0,0,0,0,0,0,3,2008,1,2,12.072541252905651,1,0,0
927,60,4.532599493153256,9.392578591964389,2,1,1,1,1,1,3,3,4,8,5,4,3,4,2,15,340.0,2,3,3,0,0,1181,1181,2,1,2,7.1180162044653335,1140,0,7.772331575169614,0,0,2,1,4,1,1,10,1,1,4.0,3,656,1,104,100,0,0,0,0,0,5,2007,1,1,12.560244459250788,0,0,0
928,60,4.23410650459726,9.20029003612268,2,1,1,1,1,1,2,3,4,7,5,40,40,2,2,9,342.0,3,3,2,552,0,280,832,2,2,2,7.001245622069476,880,0,7.589841512182657,0,0,2,1,4,1,3,9,1,1,40.0,2,486,1,0,43,0,0,0,0,0,4,2008,1,1,12.078239274020289,1,0,0
929,20,4.23410650459726,9.37906997525067,2,1,1,1,1,1,3,3,1,8,5,8,8,4,2,15,0.0,2,3,3,0,0,1753,1753,2,1,2,7.488852955733459,0,0,7.488852955733459,0,0,2,0,3,1,1,7,1,1,8.0,2,522,1,202,151,0,0,0,0,0,6,2009,1,1,12.373703486914124,1,0,0
930,60,4.23410650459726,9.473166068429098,2,2,1,1,2,1,3,3,4,7,5,9,9,2,2,7,285.0,3,3,3,0,0,964,964,2,2,2,6.900730664045173,1243,0,7.71244383427499,0,0,2,1,4,1,2,8,1,1,9.0,2,642,1,0,0,0,0,0,0,0,11,2006,1,1,12.310432660854417,1,0,0
931,20,4.290459441148391,9.09661160664784,2,2,3,1,1,1,3,3,1,8,5,2,2,2,2,15,0.0,2,3,3,16,0,1450,1466,2,1,2,7.290292882446597,0,0,7.290292882446597,0,0,2,0,3,1,2,7,1,0,2.0,3,610,1,100,18,0,0,0,0,0,7,2009,1,1,12.211060187041213,0,0,0
932,20,4.248495242049359,9.116029692504942,2,1,1,1,1,1,3,3,1,5,6,44,44,2,2,15,0.0,3,3,2,338,466,121,925,2,1,2,6.829793737512425,0,0,6.829793737512425,0,1,1,0,2,1,3,5,1,0,44.0,1,429,1,0,0,0,0,0,0,0,7,2009,1,1,11.67419361256635,0,0,0
933,20,4.430816798843313,9.364776725280601,2,2,1,1,2,1,4,3,1,9,5,1,1,4,2,15,302.0,1,3,3,0,0,1905,1905,2,1,2,7.552237287560802,0,0,7.552237287560802,0,0,2,0,3,1,1,8,1,1,1.0,3,788,1,0,191,0,0,0,0,0,3,2007,1,1,12.676076274775909,0,0,0
934,20,4.143134726391533,9.046290859969677,2,1,1,1,4,1,3,3,1,7,5,5,5,2,2,15,210.0,2,3,3,20,0,1480,1500,2,1,2,7.313220387090301,0,0,7.313220387090301,0,0,2,0,3,1,2,6,1,0,5.0,2,570,1,192,36,0,0,0,0,0,8,2009,1,1,12.154779351142624,0,0,0
935,20,5.746203190540153,10.22738100695048,2,3,3,1,1,2,7,3,1,7,7,48,1,1,6,16,0.0,3,3,2,425,0,160,585,2,1,2,7.634820677745543,0,0,7.634820677745543,1,0,2,0,4,1,2,9,1,1,48.0,2,505,1,0,0,0,0,0,0,0,11,2008,1,1,12.396693005138824,0,0,0
936,30,3.9512437185814275,8.669914278433902,2,2,1,1,1,1,3,3,1,4,5,80,53,2,2,9,108.0,3,2,3,0,0,600,600,2,2,2,6.616065185132817,0,0,6.616065185132817,0,0,1,0,1,1,3,5,1,0,53.0,2,528,1,0,0,32,0,0,0,0,6,2006,1,1,11.288531131754366,0,0,0
937,20,4.204692619390966,9.218606116393214,2,1,1,1,1,1,3,3,1,7,5,6,6,2,2,15,0.0,2,3,3,833,0,343,1176,2,1,2,7.090076835776092,0,0,7.090076835776092,1,0,2,0,2,1,2,5,1,0,6.0,2,555,1,0,41,0,0,0,0,0,8,2009,1,1,12.127570417375216,0,1,0
938,60,4.31748811353631,9.177300517897983,2,1,1,1,1,1,3,3,4,7,5,4,4,2,2,15,0.0,2,3,3,341,0,772,1113,2,1,2,7.014814351275545,858,0,7.58629630715272,0,0,2,1,3,1,2,8,1,1,4.0,2,689,1,0,48,0,0,0,0,0,2,2009,1,1,12.441144767709657,0,0,0
939,60,4.290459441148391,9.077951183930438,2,1,1,1,1,1,3,3,4,7,5,0,0,2,2,15,0.0,2,3,3,464,0,927,1391,2,1,2,7.237778191923443,571,0,7.581719640125308,0,0,2,1,3,1,2,7,1,0,0.0,3,868,1,0,90,0,0,0,0,0,8,2006,4,6,12.38755635142507,0,0,0
940,70,4.23410650459726,10.089552095608918,2,1,1,1,1,1,3,3,4,7,7,70,60,2,2,9,0.0,3,2,2,0,0,1032,1032,2,1,2,7.095893221097532,1196,0,7.784473235736469,0,0,2,0,4,1,3,10,1,2,70.0,1,349,1,56,0,318,0,0,0,0,6,2010,5,1,12.406561506279576,1,0,0
941,90,4.007333185232471,9.444621667700849,2,2,1,1,1,1,3,3,1,6,5,30,30,2,2,11,0.0,3,3,2,936,396,396,1728,2,3,2,7.454719949364001,0,0,7.454719949364001,0,0,2,0,4,2,3,8,1,0,30.0,2,574,1,40,0,0,0,0,0,0,7,2006,1,1,11.924372644755941,0,0,0
942,60,4.23410650459726,9.077380244719953,2,2,1,1,4,1,4,3,4,7,5,10,10,2,2,15,298.0,2,3,3,772,0,220,992,2,1,2,6.92951677076365,1038,0,7.630461261783627,1,0,2,1,3,1,2,8,1,1,10.0,2,390,1,0,0,0,168,0,0,0,6,2009,1,1,12.273731294003989,1,0,0
943,90,3.7376696182833684,8.95040315983296,2,2,1,1,1,1,3,3,1,4,3,30,30,2,2,9,0.0,3,3,3,1440,0,0,1440,2,3,2,7.272398392570047,0,0,7.272398392570047,2,0,2,0,4,2,3,8,1,0,27.0,0,0,3,321,0,0,0,0,0,0,8,2007,10,2,11.918390573078392,0,0,1
944,90,4.605170185988092,10.126631103850338,2,1,4,1,1,1,3,3,1,5,4,40,40,2,2,7,0.0,3,3,2,0,0,1632,1632,2,3,2,7.397561535524052,0,0,7.397561535524052,0,0,2,0,4,2,3,8,1,0,40.0,2,576,2,0,0,0,0,0,0,0,6,2007,1,1,11.870599909242044,0,0,0
945,20,4.23410650459726,9.573245865665552,2,2,1,3,3,1,3,3,8,6,6,51,51,2,2,7,541.0,3,3,2,111,354,354,819,2,2,2,7.203405521083095,0,0,7.203405521083095,0,1,1,0,3,1,2,7,1,1,51.0,2,525,1,0,118,0,0,233,0,0,1,2009,5,2,11.831379196088763,1,0,0
946,50,4.584967478670572,9.084777149000837,2,1,1,1,2,1,3,3,2,5,6,119,13,4,2,15,0.0,3,3,1,1088,0,0,1088,2,3,2,7.080026499922591,561,120,7.533158807455563,0,0,1,0,2,1,3,7,1,0,46.0,2,456,1,48,0,244,0,0,0,0,9,2009,1,1,11.73526869611367,0,0,0
947,80,4.248495242049359,9.007367027451355,2,1,1,1,1,1,3,3,8,5,6,47,47,2,2,7,128.0,3,2,2,748,294,102,1144,2,3,2,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,3,6,1,1,47.0,1,796,1,86,0,0,0,0,0,0,3,2006,1,1,11.870599909242044,0,0,0
948,20,4.442651256490317,9.584383610076006,2,1,1,1,1,1,3,3,1,8,5,5,4,4,2,15,236.0,2,3,3,1300,0,316,1616,2,1,2,7.395721608602045,0,0,7.395721608602045,1,0,2,0,3,1,2,9,1,1,5.0,3,808,1,0,252,0,0,0,0,0,11,2007,1,1,12.506177237980511,0,0,0
949,60,4.174387269895637,9.547241088215463,2,2,1,1,1,1,3,3,4,7,5,4,4,2,2,15,144.0,2,3,3,0,0,936,936,2,1,2,6.841615476477592,840,0,7.4821189235521155,0,0,2,1,3,1,2,7,1,1,4.0,2,474,1,144,96,0,0,0,0,0,2,2006,1,1,12.167851432709975,0,0,0
950,20,4.356708826689592,9.144200569471638,2,1,1,1,1,1,3,3,1,6,7,38,4,4,2,11,0.0,3,3,2,982,0,179,1161,2,3,2,7.2305631534092925,0,0,7.2305631534092925,1,0,1,1,3,1,2,5,1,1,38.0,2,676,1,0,0,0,0,0,0,0,3,2010,1,1,12.193493863323313,0,0,0
951,20,4.0943445622221,8.881836305004146,2,1,1,1,1,1,3,3,1,5,8,57,5,2,2,15,0.0,3,3,2,398,149,317,864,2,2,2,6.761572768804055,0,0,6.761572768804055,1,0,1,0,3,1,2,5,1,0,27.0,2,720,1,194,0,0,0,0,0,0,7,2007,1,1,11.76756768334381,0,0,0
952,20,4.0943445622221,8.961879012677683,2,1,1,1,2,1,3,3,1,5,5,41,41,2,2,15,0.0,3,3,2,641,0,187,828,2,2,2,6.872128101338986,0,0,6.872128101338986,1,0,1,0,3,1,3,6,1,0,27.0,1,300,1,421,0,0,0,0,0,0,7,2006,1,2,11.694413341015606,0,0,0
953,85,4.0943445622221,8.881836305004146,2,1,1,1,1,1,3,3,7,5,8,37,6,2,2,17,0.0,3,2,2,660,0,108,768,2,2,2,6.643789733147672,0,0,6.643789733147672,0,1,1,0,2,1,3,5,1,0,35.0,1,396,1,192,0,0,0,0,0,0,4,2009,1,1,11.804848531679264,0,0,0
954,60,4.23410650459726,9.312445594913337,2,2,1,1,1,2,3,3,4,5,4,39,39,2,2,7,232.0,3,3,2,562,193,29,784,2,1,2,7.0630481633881725,800,0,7.584773077612199,0,1,2,1,4,1,3,7,3,1,39.0,2,530,1,305,189,0,0,0,0,400,9,2008,1,1,12.05524975579559,1,0,0
955,90,3.5553480614894135,9.148464968258095,2,2,1,1,3,1,3,3,7,6,5,31,31,1,6,17,250.0,3,3,2,945,0,0,945,2,3,2,6.887552571664617,0,0,6.887552571664617,0,2,2,0,4,0,3,4,1,0,26.0,0,0,1,0,0,0,0,0,0,0,10,2006,1,3,11.755871643580617,0,0,1
956,90,4.406719247264253,8.872907674259846,2,2,3,1,1,1,3,3,4,6,6,61,57,2,2,9,423.0,3,3,2,484,0,495,979,2,3,1,6.88653164253051,979,0,7.579678823090456,0,0,2,0,4,2,3,8,1,0,61.0,2,492,1,0,0,0,0,0,0,0,8,2007,1,1,11.884489021402711,0,0,0
957,160,3.1780538303479458,7.170119543449628,2,1,1,1,1,1,3,3,4,6,6,29,29,2,2,9,0.0,3,3,2,285,0,276,561,2,3,2,6.329720905522696,668,0,7.113956109566034,0,0,1,1,2,1,3,5,1,1,29.0,2,462,1,150,0,0,0,0,0,0,5,2009,1,1,11.728036844587175,0,0,0
958,20,4.248495242049359,8.911934336161426,2,1,1,1,1,1,3,3,1,5,5,45,45,4,2,9,0.0,3,3,2,417,0,640,1057,2,3,2,6.963189985870238,0,0,6.963189985870238,0,0,1,0,3,1,3,6,1,0,30.0,2,576,1,0,0,0,0,0,0,0,4,2007,1,1,11.790557201568507,0,0,0
959,20,4.174387269895637,9.041921720351219,2,1,1,1,1,1,3,3,1,7,5,4,4,2,2,15,0.0,2,3,3,699,0,638,1337,2,1,2,7.198183577101943,0,0,7.198183577101943,1,0,2,0,3,1,2,6,1,0,4.0,2,531,1,0,39,0,0,0,0,0,10,2007,1,1,12.128111104060462,0,0,0
960,160,3.1780538303479458,7.85243908535751,2,1,1,1,4,1,3,3,4,7,5,11,11,4,2,9,0.0,2,3,3,604,0,92,696,2,1,2,6.54534966033442,720,0,7.255591274253665,1,0,2,1,3,1,2,6,1,0,11.0,2,484,1,0,44,0,0,0,0,0,5,2010,1,1,11.951180395901384,0,0,0
961,20,3.912023005428146,8.88280805492444,2,2,1,1,1,1,3,3,1,5,7,52,2,2,2,16,0.0,3,2,2,696,0,162,858,2,2,2,6.754604099487962,0,0,6.754604099487962,1,0,1,0,2,1,3,4,1,0,30.0,0,0,1,117,0,0,0,0,0,0,2,2010,1,1,11.665646551987892,0,0,1
962,60,4.23410650459726,9.41140190014419,2,2,1,1,2,1,6,3,4,6,7,31,13,2,2,7,424.0,3,2,2,896,0,434,1330,2,3,2,7.340835554123275,1330,0,7.962763930168115,1,0,2,1,4,1,3,11,1,1,31.0,2,619,1,550,282,0,0,0,0,0,7,2008,1,1,12.513557345278134,1,0,0
963,160,3.1780538303479458,7.744136627627991,2,1,1,1,2,1,3,3,4,6,6,31,31,2,2,11,0.0,3,3,2,556,0,248,804,2,3,2,6.6895992691789665,744,0,7.344719054149673,1,0,2,1,3,1,2,7,1,1,31.0,2,440,1,48,0,0,0,0,0,0,7,2007,1,1,11.951180395901384,0,0,0
964,20,4.804021044733257,9.386224586806131,2,2,1,1,2,1,3,3,1,9,5,2,2,2,2,15,0.0,2,3,3,0,0,1800,1800,2,1,2,7.495541943884256,0,0,7.495541943884256,0,0,2,0,2,1,1,7,1,0,2.0,2,702,1,288,136,0,0,0,0,0,5,2009,1,1,12.384218830913648,0,0,0
965,60,4.382026634673881,9.333972932421458,2,1,1,1,2,1,3,3,4,7,5,8,7,2,2,15,44.0,2,3,3,624,0,193,817,2,1,2,6.714170529909472,1070,0,7.546446273746024,1,0,2,1,4,1,2,8,1,1,8.0,2,510,1,0,40,0,0,0,0,0,2,2010,1,1,12.277928082630602,0,0,0
966,60,4.174387269895637,9.233763886919771,2,1,1,1,1,1,5,3,4,6,5,2,0,2,2,15,0.0,2,3,3,0,0,783,783,2,1,2,6.663132695990803,701,0,7.302496423727326,0,0,2,1,3,1,2,8,1,1,2.0,2,393,1,0,72,0,0,0,0,0,7,2007,4,6,12.09458226949681,0,0,0
967,50,4.867534450455582,9.169518377455928,2,2,3,1,1,1,3,3,2,5,7,69,59,2,2,9,0.0,2,2,1,428,0,300,728,2,1,2,6.883462586413092,332,0,7.176254532017144,1,0,1,1,2,1,3,7,3,2,69.0,1,256,1,0,70,0,0,0,0,0,6,2009,1,1,11.982929094215963,0,0,0
